id_item_pedido,id_pedido,id_produto,quantidade,preco_unitario_venda
13694,2534,68,8.00,24.01
13695,2534,122,9.00,27.75
13696,2534,94,8.00,71.73
13697,2534,95,1.00,146.31
13698,2535,130,9.00,82.53
13699,2535,17,10.00,35.86
13700,2535,138,5.00,98.96
13701,2535,70,3.00,170.91
13702,2535,76,1.00,78.39
13703,2536,162,4.00,136.96
13704,2536,56,4.00,44.83
13705,2536,9,1.00,78.00
13706,2536,57,2.00,17.10
13707,2536,198,5.00,18.04
13708,2536,36,7.00,179.83
13709,2537,171,2.00,83.11
13710,2538,135,4.00,69.08
13711,2538,154,8.00,43.67
13712,2538,107,4.00,140.95
13713,2538,49,2.00,18.46
13714,2539,65,6.00,36.90
13715,2540,155,1.00,120.94
13716,2540,171,2.00,83.11
13717,2540,51,8.00,109.57
13718,2540,22,3.00,43.36
13719,2540,161,4.00,91.68
13720,2540,51,3.00,109.57
13721,2540,117,1.00,170.41
13722,2540,152,5.00,103.32
13723,2540,26,3.00,57.85
13724,2540,127,6.00,106.10
13725,2541,118,10.00,88.30
13726,2541,34,9.00,120.11
13727,2541,177,8.00,59.94
13728,2541,60,2.00,86.26
13729,2541,136,1.00,17.95
13730,2541,48,1.00,69.95
13731,2541,84,1.00,135.68
13732,2542,169,5.00,143.39
13733,2542,172,9.00,124.10
13734,2542,132,8.00,70.90
13735,2542,166,9.00,145.42
13736,2542,164,6.00,155.40
13737,2542,15,9.00,42.70
13738,2542,10,7.00,75.54
13739,2542,45,1.00,104.12
13740,2542,154,6.00,43.67
13741,2542,115,2.00,18.18
13742,2543,58,1.00,170.49
13743,2543,123,8.00,80.89
13744,2544,11,1.00,132.19
13745,2544,174,4.00,59.66
13746,2544,200,1.00,42.11
13747,2544,30,7.00,66.44
13748,2544,165,2.00,29.37
13749,2544,65,2.00,36.90
13750,2544,143,2.00,19.36
13751,2544,129,8.00,59.27
13752,2545,53,5.00,39.61
13753,2545,132,9.00,70.90
13754,2545,16,10.00,108.18
13755,2545,110,9.00,76.77
13756,2545,139,9.00,33.06
13757,2545,58,9.00,170.49
13758,2545,42,6.00,132.84
13759,2545,73,1.00,55.51
13760,2545,10,2.00,75.54
13761,2545,121,6.00,80.40
13762,2546,49,7.00,18.46
13763,2546,67,9.00,65.55
13764,2546,34,4.00,120.11
13765,2546,33,9.00,49.20
13766,2546,117,5.00,170.41
13767,2546,121,6.00,80.40
13768,2546,36,2.00,179.83
13769,2546,198,7.00,18.04
13770,2546,23,8.00,144.07
13771,2547,181,6.00,132.60
13772,2547,166,7.00,145.42
13773,2547,113,10.00,81.42
13774,2547,54,4.00,80.27
13775,2547,196,9.00,108.34
13776,2547,34,4.00,120.11
13777,2547,75,8.00,70.30
13778,2548,124,4.00,92.50
13779,2548,185,6.00,81.48
13780,2548,2,4.00,100.64
13781,2548,172,2.00,124.10
13782,2548,49,8.00,18.46
13783,2548,182,4.00,73.62
13784,2549,139,8.00,33.06
13785,2549,90,2.00,45.99
13786,2549,52,10.00,126.99
13787,2549,178,7.00,130.29
13788,2549,112,9.00,17.72
13789,2549,120,5.00,27.57
13790,2549,71,5.00,51.00
13791,2549,66,3.00,88.37
13792,2549,10,7.00,75.54
13793,2549,189,9.00,106.63
13794,2550,177,9.00,59.94
13795,2550,136,8.00,17.95
13796,2550,190,4.00,176.93
13797,2550,191,7.00,30.62
13798,2550,104,6.00,17.81
13799,2550,50,6.00,45.83
13800,2550,16,8.00,108.18
13801,2550,54,3.00,80.27
13802,2550,69,1.00,144.63
13803,2551,83,7.00,102.48
13804,2551,165,3.00,29.37
13805,2552,83,5.00,102.48
13806,2552,167,10.00,102.76
13807,2552,24,9.00,169.69
13808,2552,145,2.00,156.94
13809,2552,130,8.00,82.53
13810,2552,164,9.00,155.40
13811,2552,149,2.00,21.84
13812,2552,146,1.00,110.74
13813,2552,26,5.00,57.85
13814,2553,39,9.00,126.24
13815,2554,160,6.00,144.77
13816,2554,110,10.00,76.77
13817,2554,46,3.00,170.17
13818,2554,82,4.00,74.55
13819,2554,129,1.00,59.27
13820,2555,16,2.00,108.18
13821,2556,178,4.00,130.29
13822,2557,121,9.00,80.40
13823,2557,69,3.00,144.63
13824,2557,17,8.00,35.86
13825,2557,91,1.00,30.96
13826,2558,113,3.00,81.42
13827,2558,103,9.00,143.13
13828,2559,32,6.00,81.69
13829,2559,23,1.00,144.07
13830,2559,157,9.00,139.76
13831,2559,165,7.00,29.37
13832,2559,117,1.00,170.41
13833,2560,19,8.00,109.84
13834,2560,60,4.00,86.26
13835,2560,161,1.00,91.68
13836,2561,61,8.00,62.49
13837,2561,175,2.00,39.77
13838,2561,179,2.00,67.33
13839,2562,37,2.00,77.22
13840,2562,199,7.00,120.75
13841,2562,43,2.00,140.33
13842,2563,59,3.00,34.40
13843,2564,54,2.00,80.27
13844,2564,175,10.00,39.77
13845,2564,43,2.00,140.33
13846,2564,34,4.00,120.11
13847,2565,175,4.00,39.77
13848,2566,141,9.00,36.25
13849,2566,182,2.00,73.62
13850,2566,179,1.00,67.33
13851,2567,11,3.00,132.19
13852,2567,174,8.00,59.66
13853,2567,192,7.00,56.35
13854,2567,81,1.00,117.84
13855,2567,14,2.00,14.07
13856,2567,122,6.00,27.75
13857,2567,189,1.00,106.63
13858,2568,101,7.00,120.64
13859,2568,108,9.00,128.36
13860,2568,133,8.00,85.25
13861,2568,144,4.00,89.66
13862,2569,163,7.00,59.03
13863,2569,113,1.00,81.42
13864,2570,108,3.00,128.36
13865,2570,165,3.00,29.37
13866,2570,160,3.00,144.77
13867,2570,157,2.00,139.76
13868,2570,127,6.00,106.10
13869,2571,46,8.00,170.17
13870,2571,190,6.00,176.93
13871,2571,3,4.00,95.53
13872,2571,133,3.00,85.25
13873,2571,95,5.00,146.31
13874,2572,127,8.00,106.10
13875,2572,5,8.00,116.79
13876,2572,144,4.00,89.66
13877,2572,85,2.00,111.09
13878,2572,121,5.00,80.40
13879,2572,133,9.00,85.25
13880,2572,30,3.00,66.44
13881,2572,177,7.00,59.94
13882,2573,66,4.00,88.37
13883,2573,136,4.00,17.95
13884,2574,114,4.00,175.85
13885,2574,168,3.00,183.04
13886,2574,160,3.00,144.77
13887,2574,127,6.00,106.10
13888,2574,170,6.00,111.55
13889,2574,87,4.00,70.27
13890,2574,117,8.00,170.41
13891,2574,35,6.00,151.38
13892,2574,8,7.00,76.10
13893,2575,45,4.00,104.12
13894,2575,179,6.00,67.33
13895,2575,187,1.00,97.73
13896,2575,139,2.00,33.06
13897,2575,160,5.00,144.77
13898,2575,178,1.00,130.29
13899,2575,136,2.00,17.95
13900,2575,184,1.00,83.48
13901,2575,57,4.00,17.10
13902,2575,29,6.00,150.77
13903,2576,184,4.00,83.48
13904,2576,40,9.00,14.12
13905,2576,109,3.00,31.42
13906,2576,105,10.00,115.16
13907,2576,11,5.00,132.19
13908,2576,61,1.00,62.49
13909,2576,55,3.00,104.34
13910,2576,89,5.00,149.08
13911,2577,21,3.00,153.55
13912,2578,93,3.00,141.70
13913,2579,63,7.00,93.65
13914,2579,67,8.00,65.55
13915,2579,108,6.00,128.36
13916,2579,45,5.00,104.12
13917,2579,87,9.00,70.27
13918,2579,34,2.00,120.11
13919,2579,61,1.00,62.49
13920,2579,57,3.00,17.10
13921,2579,116,1.00,114.40
13922,2579,99,4.00,40.93
13923,2580,117,4.00,170.41
13924,2580,25,5.00,50.94
13925,2581,165,10.00,29.37
13926,2581,28,10.00,118.54
13927,2581,34,1.00,120.11
13928,2581,185,4.00,81.48
13929,2582,1,3.00,59.67
13930,2582,40,3.00,14.12
13931,2582,152,10.00,103.32
13932,2582,120,1.00,27.57
13933,2582,102,4.00,143.32
13934,2582,58,4.00,170.49
13935,2582,180,5.00,167.43
13936,2582,99,2.00,40.93
13937,2582,53,9.00,39.61
13938,2582,110,2.00,76.77
13939,2583,40,10.00,14.12
13940,2583,78,10.00,113.51
13941,2583,123,3.00,80.89
13942,2583,37,3.00,77.22
13943,2583,179,6.00,67.33
13944,2583,58,7.00,170.49
13945,2583,98,5.00,94.54
13946,2584,105,4.00,115.16
13947,2585,32,8.00,81.69
13948,2585,12,2.00,164.13
13949,2585,140,10.00,160.58
13950,2585,139,6.00,33.06
13951,2585,182,8.00,73.62
13952,2585,1,8.00,59.67
13953,2585,168,9.00,183.04
13954,2586,62,3.00,81.68
13955,2587,184,6.00,83.48
13956,2588,145,7.00,156.94
13957,2588,17,5.00,35.86
13958,2588,21,2.00,153.55
13959,2588,42,8.00,132.84
13960,2589,137,7.00,19.46
13961,2589,5,3.00,116.79
13962,2589,66,8.00,88.37
13963,2589,2,7.00,100.64
13964,2589,38,1.00,107.79
13965,2589,92,3.00,95.54
13966,2589,3,3.00,95.53
13967,2589,32,1.00,81.69
13968,2589,167,10.00,102.76
13969,2589,79,1.00,82.45
13970,2590,144,8.00,89.66
13971,2590,171,9.00,83.11
13972,2590,153,3.00,109.35
13973,2590,172,6.00,124.10
13974,2590,80,3.00,71.15
13975,2590,164,5.00,155.40
13976,2591,101,2.00,120.64
13977,2591,42,7.00,132.84
13978,2591,78,2.00,113.51
13979,2591,102,2.00,143.32
13980,2591,41,6.00,75.31
13981,2592,119,3.00,82.28
13982,2592,117,1.00,170.41
13983,2592,147,4.00,76.74
13984,2593,104,1.00,17.81
13985,2593,122,10.00,27.75
13986,2593,174,6.00,59.66
13987,2593,198,4.00,18.04
13988,2593,188,6.00,36.87
13989,2593,180,9.00,167.43
13990,2594,186,4.00,33.39
13991,2594,193,8.00,44.06
13992,2594,191,5.00,30.62
13993,2594,83,7.00,102.48
13994,2594,51,2.00,109.57
13995,2595,109,3.00,31.42
13996,2595,123,4.00,80.89
13997,2595,144,7.00,89.66
13998,2595,21,6.00,153.55
13999,2595,106,10.00,17.25
14000,2595,23,8.00,144.07
14001,2595,75,7.00,70.30
14002,2595,17,5.00,35.86
14003,2595,38,5.00,107.79
14004,2596,52,2.00,126.99
14005,2596,162,7.00,136.96
14006,2596,2,10.00,100.64
14007,2596,183,7.00,88.05
14008,2596,58,7.00,170.49
14009,2596,42,3.00,132.84
14010,2596,79,4.00,82.45
14011,2596,118,9.00,88.30
14012,2597,68,1.00,24.01
14013,2597,78,7.00,113.51
14014,2597,64,6.00,46.97
14015,2597,112,3.00,17.72
14016,2597,154,10.00,43.67
14017,2597,103,7.00,143.13
14018,2598,95,9.00,146.31
14019,2598,126,8.00,71.94
14020,2598,136,3.00,17.95
14021,2598,53,6.00,39.61
14022,2598,181,9.00,132.60
14023,2598,152,2.00,103.32
14024,2598,50,10.00,45.83
14025,2598,175,6.00,39.77
14026,2598,75,1.00,70.30
14027,2599,43,7.00,140.33
14028,2599,104,8.00,17.81
14029,2599,191,7.00,30.62
14030,2599,89,3.00,149.08
14031,2599,163,4.00,59.03
14032,2599,98,3.00,94.54
14033,2599,180,7.00,167.43
14034,2599,130,3.00,82.53
14035,2599,46,5.00,170.17
14036,2600,66,3.00,88.37
14037,2600,11,7.00,132.19
14038,2600,16,5.00,108.18
14039,2600,191,5.00,30.62
14040,2600,91,9.00,30.96
14041,2601,8,2.00,76.10
14042,2602,80,10.00,71.15
14043,2602,98,7.00,94.54
14044,2602,144,7.00,89.66
14045,2602,37,10.00,77.22
14046,2602,5,4.00,116.79
14047,2602,167,1.00,102.76
14048,2602,124,1.00,92.50
14049,2603,139,1.00,33.06
14050,2603,35,8.00,151.38
14051,2604,145,8.00,156.94
14052,2604,113,6.00,81.42
14053,2604,50,5.00,45.83
14054,2605,162,1.00,136.96
14055,2605,13,1.00,62.36
14056,2605,180,5.00,167.43
14057,2605,94,1.00,71.73
14058,2605,171,2.00,83.11
14059,2605,3,8.00,95.53
14060,2605,114,7.00,175.85
14061,2605,124,1.00,92.50
14062,2605,130,10.00,82.53
14063,2605,144,8.00,89.66
14064,2606,30,5.00,66.44
14065,2606,126,9.00,71.94
14066,2607,189,1.00,106.63
14067,2607,91,2.00,30.96
14068,2607,36,6.00,179.83
14069,2608,119,6.00,82.28
14070,2608,183,10.00,88.05
14071,2608,192,10.00,56.35
14072,2608,6,2.00,158.61
14073,2608,176,9.00,99.69
14074,2608,95,9.00,146.31
14075,2608,4,5.00,166.69
14076,2608,23,3.00,144.07
14077,2608,197,2.00,94.75
14078,2609,5,4.00,116.79
14079,2609,127,2.00,106.10
14080,2609,150,4.00,82.67
14081,2609,105,6.00,115.16
14082,2609,51,6.00,109.57
14083,2609,8,6.00,76.10
14084,2609,89,7.00,149.08
14085,2609,9,3.00,78.00
14086,2609,176,8.00,99.69
14087,2609,49,9.00,18.46
14088,2610,28,10.00,118.54
14089,2610,93,4.00,141.70
14090,2610,106,5.00,17.25
14091,2611,123,1.00,80.89
14092,2611,60,5.00,86.26
14093,2611,31,6.00,95.56
14094,2611,43,5.00,140.33
14095,2612,70,4.00,170.91
14096,2612,113,9.00,81.42
14097,2612,105,1.00,115.16
14098,2612,181,3.00,132.60
14099,2612,86,5.00,103.76
14100,2613,89,2.00,149.08
14101,2613,102,1.00,143.32
14102,2613,133,3.00,85.25
14103,2613,4,5.00,166.69
14104,2613,70,3.00,170.91
14105,2613,92,4.00,95.54
14106,2613,109,6.00,31.42
14107,2614,35,3.00,151.38
14108,2614,137,7.00,19.46
14109,2614,75,9.00,70.30
14110,2614,198,5.00,18.04
14111,2614,70,4.00,170.91
14112,2614,147,7.00,76.74
14113,2615,181,8.00,132.60
14114,2615,200,8.00,42.11
14115,2615,156,7.00,168.13
14116,2616,145,7.00,156.94
14117,2616,42,1.00,132.84
14118,2616,88,2.00,131.78
14119,2616,95,9.00,146.31
14120,2616,14,7.00,14.07
14121,2616,1,1.00,59.67
14122,2616,84,9.00,135.68
14123,2616,181,1.00,132.60
14124,2616,83,10.00,102.48
14125,2616,142,6.00,82.31
14126,2617,120,2.00,27.57
14127,2617,197,5.00,94.75
14128,2617,62,2.00,81.68
14129,2617,196,4.00,108.34
14130,2617,166,1.00,145.42
14131,2617,192,6.00,56.35
14132,2617,150,2.00,82.67
14133,2617,109,3.00,31.42
14134,2617,123,4.00,80.89
14135,2617,150,8.00,82.67
14136,2618,46,4.00,170.17
14137,2618,45,10.00,104.12
14138,2618,45,2.00,104.12
14139,2618,44,6.00,146.83
14140,2618,26,10.00,57.85
14141,2618,94,5.00,71.73
14142,2618,145,4.00,156.94
14143,2618,111,8.00,77.61
14144,2618,2,9.00,100.64
14145,2618,41,5.00,75.31
14146,2619,52,6.00,126.99
14147,2619,4,5.00,166.69
14148,2619,2,8.00,100.64
14149,2619,191,4.00,30.62
14150,2619,5,10.00,116.79
14151,2619,183,6.00,88.05
14152,2620,159,5.00,99.26
14153,2620,142,3.00,82.31
14154,2620,67,8.00,65.55
14155,2620,180,2.00,167.43
14156,2620,21,1.00,153.55
14157,2620,180,4.00,167.43
14158,2621,126,8.00,71.94
14159,2621,181,3.00,132.60
14160,2622,53,10.00,39.61
14161,2622,27,8.00,52.77
14162,2622,34,8.00,120.11
14163,2622,1,9.00,59.67
14164,2622,97,8.00,41.83
14165,2622,36,8.00,179.83
14166,2622,10,1.00,75.54
14167,2622,56,2.00,44.83
14168,2623,91,8.00,30.96
14169,2623,33,7.00,49.20
14170,2624,47,6.00,92.50
14171,2624,12,7.00,164.13
14172,2624,195,10.00,32.07
14173,2624,4,2.00,166.69
14174,2624,110,4.00,76.77
14175,2624,58,3.00,170.49
14176,2625,49,10.00,18.46
14177,2626,19,5.00,109.84
14178,2626,199,7.00,120.75
14179,2626,9,5.00,78.00
14180,2626,176,2.00,99.69
14181,2626,51,8.00,109.57
14182,2626,180,4.00,167.43
14183,2626,164,2.00,155.40
14184,2626,87,7.00,70.27
14185,2626,180,6.00,167.43
14186,2626,35,2.00,151.38
14187,2627,113,2.00,81.42
14188,2627,37,4.00,77.22
14189,2627,87,10.00,70.27
14190,2627,108,8.00,128.36
14191,2627,69,4.00,144.63
14192,2627,139,5.00,33.06
14193,2627,19,2.00,109.84
14194,2627,110,3.00,76.77
14195,2627,102,9.00,143.32
14196,2628,53,10.00,39.61
14197,2628,191,10.00,30.62
14198,2629,76,5.00,78.39
14199,2629,189,5.00,106.63
14200,2629,100,1.00,89.92
14201,2629,192,6.00,56.35
14202,2629,139,10.00,33.06
14203,2629,110,10.00,76.77
14204,2629,34,10.00,120.11
14205,2629,49,4.00,18.46
14206,2629,28,6.00,118.54
14207,2630,97,7.00,41.83
14208,2630,197,9.00,94.75
14209,2630,63,1.00,93.65
14210,2630,24,6.00,169.69
14211,2630,84,5.00,135.68
14212,2630,181,3.00,132.60
14213,2631,47,2.00,92.50
14214,2631,183,2.00,88.05
14215,2631,46,6.00,170.17
14216,2631,19,8.00,109.84
14217,2631,140,2.00,160.58
14218,2631,89,9.00,149.08
14219,2631,23,9.00,144.07
14220,2632,139,4.00,33.06
14221,2633,111,10.00,77.61
14222,2633,41,2.00,75.31
14223,2633,181,2.00,132.60
14224,2633,57,9.00,17.10
14225,2633,51,9.00,109.57
14226,2633,60,1.00,86.26
14227,2633,76,8.00,78.39
14228,2633,103,4.00,143.13
14229,2633,63,5.00,93.65
14230,2633,65,3.00,36.90
14231,2634,56,7.00,44.83
14232,2634,98,5.00,94.54
14233,2634,152,5.00,103.32
14234,2634,6,8.00,158.61
14235,2634,131,1.00,141.91
14236,2634,33,8.00,49.20
14237,2634,43,9.00,140.33
14238,2634,111,3.00,77.61
14239,2634,120,3.00,27.57
14240,2634,86,4.00,103.76
14241,2635,60,9.00,86.26
14242,2635,31,4.00,95.56
14243,2635,48,2.00,69.95
14244,2635,37,4.00,77.22
14245,2635,55,3.00,104.34
14246,2635,110,10.00,76.77
14247,2635,192,1.00,56.35
14248,2635,46,1.00,170.17
14249,2635,153,6.00,109.35
14250,2636,136,2.00,17.95
14251,2636,134,10.00,73.35
14252,2636,120,3.00,27.57
14253,2636,71,1.00,51.00
14254,2636,62,4.00,81.68
14255,2636,134,4.00,73.35
14256,2636,188,6.00,36.87
14257,2636,157,4.00,139.76
14258,2637,115,6.00,18.18
14259,2637,156,4.00,168.13
14260,2638,53,9.00,39.61
14261,2638,61,1.00,62.49
14262,2638,80,9.00,71.15
14263,2638,164,7.00,155.40
14264,2638,194,8.00,50.00
14265,2638,11,9.00,132.19
14266,2638,51,7.00,109.57
14267,2638,59,7.00,34.40
14268,2638,63,7.00,93.65
14269,2639,135,1.00,69.08
14270,2639,52,2.00,126.99
14271,2639,165,8.00,29.37
14272,2639,67,4.00,65.55
14273,2639,179,4.00,67.33
14274,2639,195,9.00,32.07
14275,2639,89,7.00,149.08
14276,2639,137,6.00,19.46
14277,2640,122,9.00,27.75
14278,2640,76,4.00,78.39
14279,2640,148,6.00,57.69
14280,2640,119,3.00,82.28
14281,2640,134,5.00,73.35
14282,2640,61,2.00,62.49
14283,2640,153,5.00,109.35
14284,2640,156,7.00,168.13
14285,2641,149,7.00,21.84
14286,2642,168,7.00,183.04
14287,2642,195,8.00,32.07
14288,2643,126,10.00,71.94
14289,2643,169,4.00,143.39
14290,2643,75,8.00,70.30
14291,2643,90,2.00,45.99
14292,2643,33,6.00,49.20
14293,2643,12,8.00,164.13
14294,2643,129,10.00,59.27
14295,2643,142,8.00,82.31
14296,2644,100,8.00,89.92
14297,2644,36,7.00,179.83
14298,2644,183,6.00,88.05
14299,2644,155,4.00,120.94
14300,2644,83,1.00,102.48
14301,2644,189,6.00,106.63
14302,2645,43,1.00,140.33
14303,2646,114,8.00,175.85
14304,2646,16,2.00,108.18
14305,2646,82,7.00,74.55
14306,2646,8,3.00,76.10
14307,2646,13,6.00,62.36
14308,2646,160,3.00,144.77
14309,2646,124,5.00,92.50
14310,2647,173,10.00,51.09
14311,2647,64,7.00,46.97
14312,2647,59,6.00,34.40
14313,2647,143,10.00,19.36
14314,2647,173,4.00,51.09
14315,2647,191,9.00,30.62
14316,2647,69,2.00,144.63
14317,2647,180,10.00,167.43
14318,2648,66,9.00,88.37
14319,2648,9,8.00,78.00
14320,2648,168,9.00,183.04
14321,2648,108,3.00,128.36
14322,2648,143,8.00,19.36
14323,2648,143,3.00,19.36
14324,2648,25,9.00,50.94
14325,2648,186,1.00,33.39
14326,2648,99,4.00,40.93
14327,2648,5,3.00,116.79
14328,2649,74,3.00,155.78
14329,2649,8,6.00,76.10
14330,2649,81,6.00,117.84
14331,2649,65,1.00,36.90
14332,2649,97,2.00,41.83
14333,2649,53,9.00,39.61
14334,2650,111,1.00,77.61
14335,2650,106,6.00,17.25
14336,2650,17,9.00,35.86
14337,2651,13,9.00,62.36
14338,2651,35,3.00,151.38
14339,2652,75,3.00,70.30
14340,2652,20,8.00,129.88
14341,2652,101,3.00,120.64
14342,2652,126,5.00,71.94
14343,2652,75,6.00,70.30
14344,2652,88,7.00,131.78
14345,2653,77,8.00,121.19
14346,2653,81,9.00,117.84
14347,2653,49,6.00,18.46
14348,2653,5,5.00,116.79
14349,2654,165,2.00,29.37
14350,2654,76,4.00,78.39
14351,2654,145,5.00,156.94
14352,2654,65,2.00,36.90
14353,2654,122,7.00,27.75
14354,2654,122,10.00,27.75
14355,2654,21,6.00,153.55
14356,2655,84,1.00,135.68
14357,2655,47,9.00,92.50
14358,2655,127,6.00,106.10
14359,2655,187,10.00,97.73
14360,2655,13,4.00,62.36
14361,2655,160,8.00,144.77
14362,2655,115,5.00,18.18
14363,2656,18,2.00,109.86
14364,2656,118,5.00,88.30
14365,2656,78,7.00,113.51
14366,2656,21,6.00,153.55
14367,2656,88,6.00,131.78
14368,2657,160,8.00,144.77
14369,2657,110,4.00,76.77
14370,2657,47,1.00,92.50
14371,2657,107,6.00,140.95
14372,2657,197,4.00,94.75
14373,2657,169,2.00,143.39
14374,2657,29,4.00,150.77
14375,2657,23,7.00,144.07
14376,2658,90,8.00,45.99
14377,2658,112,5.00,17.72
14378,2659,39,10.00,126.24
14379,2660,33,2.00,49.20
14380,2660,39,6.00,126.24
14381,2660,48,5.00,69.95
14382,2660,145,2.00,156.94
14383,2660,125,7.00,108.94
14384,2660,61,7.00,62.49
14385,2660,34,10.00,120.11
14386,2660,86,2.00,103.76
14387,2660,117,5.00,170.41
14388,2661,106,2.00,17.25
14389,2661,53,9.00,39.61
14390,2661,44,7.00,146.83
14391,2661,154,8.00,43.67
14392,2661,122,7.00,27.75
14393,2662,14,3.00,14.07
14394,2662,193,2.00,44.06
14395,2662,142,2.00,82.31
14396,2662,157,4.00,139.76
14397,2663,182,7.00,73.62
14398,2663,146,6.00,110.74
14399,2663,121,4.00,80.40
14400,2663,187,7.00,97.73
14401,2663,52,5.00,126.99
14402,2663,100,2.00,89.92
14403,2663,29,4.00,150.77
14404,2663,50,3.00,45.83
14405,2663,77,3.00,121.19
14406,2663,5,5.00,116.79
14407,2664,196,6.00,108.34
14408,2664,131,8.00,141.91
14409,2665,163,1.00,59.03
14410,2666,70,6.00,170.91
14411,2667,29,7.00,150.77
14412,2667,200,10.00,42.11
14413,2667,131,5.00,141.91
14414,2667,79,6.00,82.45
14415,2668,19,2.00,109.84
14416,2668,144,10.00,89.66
14417,2668,164,2.00,155.40
14418,2668,15,1.00,42.70
14419,2668,14,2.00,14.07
14420,2669,166,8.00,145.42
14421,2669,100,2.00,89.92
14422,2669,4,8.00,166.69
14423,2669,165,8.00,29.37
14424,2669,94,10.00,71.73
14425,2669,97,5.00,41.83
14426,2669,200,6.00,42.11
14427,2669,128,7.00,120.44
14428,2670,28,9.00,118.54
14429,2670,186,1.00,33.39
14430,2670,76,8.00,78.39
14431,2670,170,9.00,111.55
14432,2670,133,8.00,85.25
14433,2670,195,5.00,32.07
14434,2670,107,2.00,140.95
14435,2671,119,2.00,82.28
14436,2671,156,6.00,168.13
14437,2671,94,7.00,71.73
14438,2671,174,4.00,59.66
14439,2671,57,3.00,17.10
14440,2671,121,2.00,80.40
14441,2671,172,9.00,124.10
14442,2672,41,9.00,75.31
14443,2672,134,8.00,73.35
14444,2672,170,10.00,111.55
14445,2672,30,10.00,66.44
14446,2673,129,2.00,59.27
14447,2673,186,2.00,33.39
14448,2673,163,8.00,59.03
14449,2673,27,6.00,52.77
14450,2673,44,6.00,146.83
14451,2673,189,2.00,106.63
14452,2673,184,2.00,83.48
14453,2674,74,2.00,155.78
14454,2674,115,5.00,18.18
14455,2674,126,8.00,71.94
14456,2674,156,7.00,168.13
14457,2674,21,5.00,153.55
14458,2674,184,3.00,83.48
14459,2675,155,1.00,120.94
14460,2675,157,9.00,139.76
14461,2675,190,2.00,176.93
14462,2675,191,3.00,30.62
14463,2675,112,10.00,17.72
14464,2675,4,3.00,166.69
14465,2675,59,7.00,34.40
14466,2676,155,4.00,120.94
14467,2676,73,9.00,55.51
14468,2677,99,10.00,40.93
14469,2677,54,6.00,80.27
14470,2677,139,10.00,33.06
14471,2677,154,10.00,43.67
14472,2677,68,10.00,24.01
14473,2677,105,9.00,115.16
14474,2678,4,10.00,166.69
14475,2679,127,6.00,106.10
14476,2679,163,5.00,59.03
14477,2679,153,5.00,109.35
14478,2679,28,3.00,118.54
14479,2679,156,2.00,168.13
14480,2679,112,3.00,17.72
14481,2679,121,3.00,80.40
14482,2679,79,3.00,82.45
14483,2679,5,5.00,116.79
14484,2680,62,8.00,81.68
14485,2680,164,9.00,155.40
14486,2680,144,1.00,89.66
14487,2680,54,1.00,80.27
14488,2680,127,9.00,106.10
14489,2680,114,2.00,175.85
14490,2680,26,2.00,57.85
14491,2680,58,1.00,170.49
14492,2680,57,4.00,17.10
14493,2680,160,10.00,144.77
14494,2681,153,8.00,109.35
14495,2682,80,2.00,71.15
14496,2682,131,8.00,141.91
14497,2682,176,1.00,99.69
14498,2682,155,7.00,120.94
14499,2682,163,2.00,59.03
14500,2682,86,7.00,103.76
14501,2682,173,5.00,51.09
14502,2683,162,8.00,136.96
14503,2684,19,3.00,109.84
14504,2685,141,10.00,36.25
14505,2685,98,7.00,94.54
14506,2685,179,5.00,67.33
14507,2685,114,5.00,175.85
14508,2685,144,2.00,89.66
14509,2685,117,5.00,170.41
14510,2685,125,7.00,108.94
14511,2685,112,8.00,17.72
14512,2685,200,8.00,42.11
14513,2686,98,2.00,94.54
14514,2686,75,4.00,70.30
14515,2686,140,5.00,160.58
14516,2686,183,4.00,88.05
14517,2686,14,3.00,14.07
14518,2687,77,2.00,121.19
14519,2687,132,8.00,70.90
14520,2687,5,8.00,116.79
14521,2687,104,5.00,17.81
14522,2687,128,9.00,120.44
14523,2687,98,8.00,94.54
14524,2688,78,6.00,113.51
14525,2688,86,6.00,103.76
14526,2688,124,4.00,92.50
14527,2688,174,4.00,59.66
14528,2688,195,10.00,32.07
14529,2689,73,1.00,55.51
14530,2689,74,6.00,155.78
14531,2689,155,2.00,120.94
14532,2690,71,10.00,51.00
14533,2690,180,6.00,167.43
14534,2690,177,9.00,59.94
14535,2691,79,9.00,82.45
14536,2691,61,9.00,62.49
14537,2691,45,7.00,104.12
14538,2691,99,6.00,40.93
14539,2691,64,10.00,46.97
14540,2691,127,5.00,106.10
14541,2691,23,4.00,144.07
14542,2692,115,2.00,18.18
14543,2692,55,8.00,104.34
14544,2692,10,10.00,75.54
14545,2692,88,5.00,131.78
14546,2692,175,1.00,39.77
14547,2692,136,2.00,17.95
14548,2693,152,2.00,103.32
14549,2693,65,3.00,36.90
14550,2693,56,7.00,44.83
14551,2694,186,3.00,33.39
14552,2694,135,5.00,69.08
14553,2694,82,6.00,74.55
14554,2694,141,8.00,36.25
