id_pagamento,id_pedido,valor,metodo_pagamento,data_pagamento,status_pagamento
2992,2992,1883.35,Boleto,2025-04-28 13:29:25,Aprovado
2993,2993,978.80,Cartão de Débito,2024-10-29 19:33:43,Aprovado
2994,2994,1259.49,PIX,2024-07-31 17:49:43,Aprovado
2995,2995,1397.76,Cartão de Débito,2024-10-06 05:52:07,Aprovado
2996,2996,3752.68,Cartão de Crédito,2025-03-11 19:52:57,Aprovado
2997,2997,5906.87,Cartão de Débito,2025-03-20 01:21:44,Aprovado
2998,2998,204.36,Boleto,2025-01-06 17:46:56,Aprovado
2999,2999,1627.45,Cartão de Débito,2024-11-04 16:05:26,Aprovado
3000,3000,6439.46,Cartão de Crédito,2024-05-22 14:10:23,Aprovado
3001,3001,5958.90,Cartão de Crédito,2024-10-21 07:43:21,Aprovado
3002,3002,417.36,PIX,2024-10-28 14:04:04,Aprovado
3003,3003,1372.97,PIX,2024-06-26 20:08:16,Aprovado
3004,3004,481.74,Cartão de Débito,2024-04-28 07:25:24,Aprovado
3005,3005,4518.01,Cartão de Débito,2025-05-20 02:11:12,Aprovado
3006,3006,5011.47,Boleto,2024-05-26 08:35:06,Recusado
3007,3007,2399.08,Dinheiro,2024-06-13 13:59:31,Aprovado
3008,3008,4678.06,PIX,2024-05-11 22:01:18,Aprovado
3009,3009,1937.34,PIX,2024-06-23 13:10:28,Aprovado
3010,3010,4812.80,Dinheiro,2024-02-01 01:18:06,Aprovado
3011,3011,2333.73,PIX,2025-01-17 20:32:19,Aprovado
3012,3012,1350.25,Boleto,2024-05-31 08:35:50,Aprovado
3013,3013,385.74,Cartão de Débito,2025-04-12 09:58:48,Aprovado
3014,3014,4621.71,Dinheiro,2024-09-10 03:21:45,Aprovado
3015,3015,3027.82,PIX,2025-04-06 02:36:41,Aprovado
3016,3016,5311.60,Cartão de Débito,2024-10-15 19:56:36,Aprovado
3017,3017,34.20,Cartão de Débito,2024-07-14 21:43:10,Aprovado
3018,3018,1690.46,Cartão de Crédito,2025-04-06 18:35:46,Aprovado
3019,3019,2294.52,Cartão de Débito,2024-06-25 22:51:30,Aprovado
3020,3020,1074.72,Cartão de Crédito,2024-07-02 02:53:43,Aprovado
3021,3021,2736.30,Boleto,2024-06-10 12:42:40,Pendente
3022,3022,2508.05,Boleto,2024-04-30 05:42:43,Aprovado
3023,3023,3522.24,Cartão de Débito,2024-11-21 10:58:52,Aprovado
3024,3024,1113.89,Dinheiro,2025-03-05 13:51:07,Aprovado
3025,3025,5348.22,Cartão de Débito,2024-12-17 23:14:17,Aprovado
3026,3026,339.88,Cartão de Débito,2025-01-15 15:33:53,Aprovado
3027,3027,4185.52,Boleto,2024-07-25 13:00:43,Aprovado
3028,3028,1206.75,PIX,2024-08-19 20:24:19,Aprovado
3029,3029,4280.96,Cartão de Crédito,2024-01-03 11:48:50,Recusado
3030,3030,5222.29,Cartão de Crédito,2024-05-05 01:42:31,Recusado
3031,3031,4657.76,Dinheiro,2024-01-13 08:20:48,Aprovado
3032,3032,4509.00,Dinheiro,2025-01-09 21:32:38,Recusado
3033,3033,132.19,Cartão de Débito,2024-08-12 17:25:19,Pendente
3034,3034,5399.00,PIX,2024-04-07 08:53:37,Aprovado
3035,3035,1213.39,Boleto,2025-02-04 01:51:29,Aprovado
3036,3036,4710.97,Cartão de Crédito,2024-04-12 13:34:11,Aprovado
3037,3037,352.48,Cartão de Crédito,2024-07-14 22:45:27,Aprovado
3038,3038,4660.44,Cartão de Crédito,2025-03-11 06:46:17,Recusado
3039,3039,663.25,Cartão de Débito,2025-02-15 13:59:05,Aprovado
3040,3040,2624.69,Boleto,2024-09-19 16:53:24,Aprovado
3041,3041,2950.04,Dinheiro,2025-05-29 15:34:47,Aprovado
3042,3042,4445.97,Cartão de Crédito,2025-04-21 13:36:09,Aprovado
3043,3043,5488.69,Cartão de Débito,2024-05-23 02:01:13,Aprovado
3044,3044,557.86,PIX,2024-12-23 23:48:30,Aprovado
3045,3045,2635.50,Cartão de Crédito,2025-04-07 03:15:40,Aprovado
3046,3046,3823.11,PIX,2025-02-10 20:09:49,Aprovado
3047,3047,3595.32,Cartão de Débito,2025-02-17 14:41:55,Aprovado
3048,3048,3350.61,Cartão de Crédito,2024-03-28 17:31:27,Aprovado
3049,3049,130.08,Dinheiro,2025-01-27 10:48:13,Aprovado
3050,3050,3716.28,Boleto,2025-05-02 04:46:35,Recusado
3051,3051,1387.54,Cartão de Débito,2025-02-13 19:41:25,Aprovado
3052,3052,4435.12,Boleto,2025-04-15 01:28:43,Aprovado
3053,3053,1094.21,Cartão de Débito,2024-11-03 17:41:25,Aprovado
3054,3054,2315.34,Cartão de Crédito,2025-05-18 08:48:38,Aprovado
3055,3055,2706.75,Boleto,2024-06-10 22:36:22,Aprovado
3056,3056,1480.37,Dinheiro,2024-08-14 09:34:12,Recusado
3057,3057,2419.23,Cartão de Crédito,2024-04-12 04:17:05,Aprovado
3058,3058,1511.08,Boleto,2024-06-05 15:29:46,Aprovado
3059,3059,2591.61,Cartão de Débito,2024-04-23 09:53:50,Pendente
3060,3060,661.11,PIX,2024-02-15 09:56:16,Recusado
3061,3061,848.45,Dinheiro,2024-01-20 15:34:33,Aprovado
3062,3062,3672.38,Cartão de Débito,2024-04-17 18:44:30,Aprovado
3063,3063,2114.26,Dinheiro,2024-08-09 12:17:19,Aprovado
3064,3064,3471.40,Cartão de Débito,2025-04-27 23:05:02,Aprovado
3065,3065,3063.47,Boleto,2024-05-01 21:08:00,Recusado
3066,3066,1487.37,Dinheiro,2024-05-09 07:26:08,Aprovado
3067,3067,5097.33,Dinheiro,2024-02-02 21:50:22,Aprovado
3068,3068,1321.16,Cartão de Crédito,2024-01-24 05:28:21,Aprovado
3069,3069,2972.24,Cartão de Débito,2024-04-27 18:00:58,Recusado
3070,3070,2686.14,Cartão de Crédito,2025-01-11 12:57:13,Recusado
3071,3071,1258.81,Cartão de Débito,2025-01-22 11:37:13,Aprovado
3072,3072,3091.21,Cartão de Crédito,2024-11-05 16:27:41,Aprovado
3073,3073,1681.78,Boleto,2024-06-05 00:31:47,Aprovado
3074,3074,398.64,Dinheiro,2024-02-14 02:08:43,Recusado
3075,3075,3643.69,Cartão de Crédito,2024-12-20 13:24:29,Pendente
3076,3076,4313.43,Cartão de Débito,2024-06-04 19:15:28,Aprovado
3077,3077,4703.14,PIX,2025-03-14 01:40:56,Recusado
3078,3078,693.31,Cartão de Crédito,2024-12-22 15:32:42,Aprovado
3079,3079,3163.21,Cartão de Crédito,2024-04-17 08:06:25,Aprovado
3080,3080,1358.00,Dinheiro,2025-02-14 00:40:28,Aprovado
3081,3081,2513.94,Cartão de Crédito,2025-02-25 01:37:39,Aprovado
3082,3082,874.80,Cartão de Crédito,2024-08-20 19:55:29,Aprovado
3083,3083,1198.56,Dinheiro,2025-05-26 00:10:37,Aprovado
3084,3084,2163.99,Dinheiro,2024-12-26 06:30:48,Aprovado
3085,3085,4465.40,Dinheiro,2024-05-16 00:23:08,Aprovado
3086,3086,2908.82,PIX,2025-05-18 21:51:47,Aprovado
3087,3087,492.10,Dinheiro,2025-05-24 20:03:20,Aprovado
3088,3088,1025.46,Cartão de Crédito,2024-11-28 11:11:24,Aprovado
3089,3089,4366.94,Boleto,2025-01-25 10:26:34,Aprovado
3090,3090,85.40,PIX,2024-02-17 15:59:03,Aprovado
3091,3091,936.15,Cartão de Débito,2025-03-18 15:55:52,Recusado
3092,3092,1923.81,Cartão de Débito,2024-11-23 04:34:30,Aprovado
3093,3093,227.10,Cartão de Débito,2024-02-20 19:39:33,Aprovado
3094,3094,107.58,Cartão de Débito,2024-02-02 23:23:10,Aprovado
3095,3095,7132.15,PIX,2024-11-25 16:50:43,Aprovado
3096,3096,2959.78,Cartão de Débito,2024-01-25 03:31:52,Aprovado
3097,3097,4595.20,PIX,2025-04-13 10:19:55,Aprovado
3098,3098,911.16,Cartão de Crédito,2025-05-06 00:13:41,Aprovado
3099,3099,3650.86,Boleto,2024-09-07 13:16:02,Aprovado
3100,3100,2834.23,Dinheiro,2024-11-09 20:19:27,Recusado
3101,3101,4208.22,Boleto,2025-04-29 19:29:53,Aprovado
3102,3102,4455.86,Cartão de Crédito,2024-11-11 08:42:34,Aprovado
3103,3103,2716.45,Dinheiro,2024-03-28 15:54:07,Aprovado
3104,3104,2772.86,PIX,2024-12-26 17:52:33,Recusado
3105,3105,933.84,Cartão de Débito,2024-12-20 09:03:38,Aprovado
3106,3106,1762.38,Boleto,2024-06-22 04:18:32,Aprovado
3107,3107,1559.39,Cartão de Crédito,2025-04-30 11:14:03,Aprovado
3108,3108,1631.52,PIX,2024-07-30 20:11:48,Aprovado
3109,3109,873.84,Cartão de Débito,2024-12-03 01:18:17,Aprovado
3110,3110,942.80,Cartão de Crédito,2025-03-24 06:02:29,Recusado
3111,3111,1021.04,Cartão de Crédito,2024-05-22 13:05:41,Aprovado
3112,3112,2544.70,Boleto,2025-04-25 17:22:47,Aprovado
3113,3113,805.12,Dinheiro,2024-09-06 07:09:42,Aprovado
3114,3114,3514.99,Dinheiro,2024-09-21 18:22:04,Aprovado
3115,3115,1728.95,Dinheiro,2025-01-14 02:22:27,Pendente
3116,3116,215.19,Boleto,2025-04-14 19:54:58,Aprovado
3117,3117,1816.49,PIX,2025-04-26 16:20:52,Aprovado
3118,3118,5477.89,Dinheiro,2024-09-01 11:05:49,Aprovado
3119,3119,2613.90,Cartão de Crédito,2024-07-17 11:56:09,Aprovado
3120,3120,4322.43,Dinheiro,2025-04-03 01:26:22,Aprovado
3121,3121,1930.01,Dinheiro,2024-08-30 02:33:20,Aprovado
3122,3122,2664.01,PIX,2024-08-11 09:24:18,Aprovado
3123,3123,5947.98,Cartão de Débito,2024-06-09 21:35:11,Aprovado
3124,3124,5129.70,Boleto,2024-06-27 15:41:30,Recusado
3125,3125,948.54,Cartão de Crédito,2024-04-13 21:14:49,Aprovado
3126,3126,4012.05,Cartão de Débito,2024-01-15 19:31:40,Aprovado
3127,3127,2518.98,Dinheiro,2024-09-23 03:11:16,Aprovado
3128,3128,4430.47,Boleto,2024-07-01 18:22:31,Aprovado
3129,3129,345.15,PIX,2025-01-28 19:20:08,Aprovado
3130,3130,5163.06,Cartão de Débito,2024-07-31 12:19:05,Aprovado
3131,3131,309.60,Cartão de Débito,2025-02-02 01:24:31,Aprovado
3132,3132,1918.04,Cartão de Débito,2024-07-15 06:05:32,Aprovado
3133,3133,3157.12,Cartão de Débito,2024-09-30 06:07:55,Aprovado
3134,3134,4035.74,PIX,2024-04-12 10:43:50,Recusado
3135,3135,1292.28,Dinheiro,2024-06-05 14:56:03,Aprovado
3136,3136,726.96,Cartão de Débito,2025-03-30 16:45:49,Aprovado
3137,3137,6460.90,PIX,2024-10-27 09:08:11,Aprovado
3138,3138,587.81,PIX,2024-07-27 15:01:44,Aprovado
3139,3139,3136.69,Dinheiro,2025-02-19 00:58:11,Aprovado
3140,3140,2455.25,Cartão de Crédito,2024-03-20 13:15:29,Aprovado
3141,3141,1951.04,PIX,2024-12-11 21:44:39,Recusado
3142,3142,2833.89,Boleto,2025-04-03 02:25:50,Aprovado
3143,3143,825.18,PIX,2025-03-28 22:45:09,Aprovado
3144,3144,3268.59,Cartão de Crédito,2024-04-19 19:11:38,Aprovado
3145,3145,1150.17,PIX,2025-01-22 13:38:02,Aprovado
3146,3146,224.49,Boleto,2024-08-23 22:18:59,Aprovado
3147,3147,2470.24,Cartão de Débito,2025-04-28 20:37:22,Aprovado
3148,3148,172.00,Boleto,2024-10-31 09:30:29,Aprovado
3149,3149,5297.31,PIX,2024-05-07 06:33:38,Aprovado
3150,3150,1198.15,Cartão de Crédito,2025-04-07 05:22:20,Aprovado
3151,3151,508.48,Boleto,2024-12-09 12:01:29,Aprovado
3152,3152,1229.08,Boleto,2024-10-21 06:14:44,Aprovado
3153,3153,537.39,Boleto,2024-09-21 03:30:16,Aprovado
3154,3154,500.88,Cartão de Crédito,2024-07-09 13:02:23,Aprovado
3155,3155,901.26,PIX,2024-07-15 13:07:37,Aprovado
3156,3156,269.32,Cartão de Crédito,2024-02-22 17:01:50,Recusado
3157,3157,578.69,Cartão de Débito,2025-02-14 18:16:18,Recusado
3158,3158,2922.39,PIX,2024-01-25 17:41:02,Aprovado
3159,3159,1435.80,Cartão de Crédito,2024-07-09 05:22:04,Aprovado
3160,3160,3115.68,Cartão de Crédito,2024-09-08 02:40:29,Aprovado
3161,3161,4121.73,Cartão de Crédito,2024-12-01 13:25:38,Aprovado
3162,3162,3678.86,PIX,2024-04-08 03:29:40,Pendente
3163,3163,4640.68,PIX,2024-01-24 00:06:00,Recusado
3164,3164,143.88,PIX,2025-02-11 18:35:48,Aprovado
3165,3165,2531.38,Dinheiro,2024-02-23 00:32:41,Pendente
3166,3166,2255.02,Cartão de Crédito,2024-06-09 10:25:24,Aprovado
3167,3167,2657.64,PIX,2025-01-02 09:06:43,Aprovado
3168,3168,847.08,Cartão de Crédito,2025-05-19 10:20:37,Aprovado
3169,3169,2065.44,Cartão de Débito,2025-03-13 09:04:11,Aprovado
3170,3170,2469.00,Cartão de Crédito,2025-03-08 13:19:37,Recusado
3171,3171,2120.76,PIX,2024-02-08 02:20:14,Aprovado
3172,3172,2865.75,Cartão de Débito,2024-11-18 07:02:25,Aprovado
3173,3173,378.16,PIX,2024-05-05 00:38:17,Recusado
3174,3174,1270.40,Cartão de Crédito,2024-06-25 18:05:56,Aprovado
3175,3175,6806.80,PIX,2024-01-01 09:30:06,Aprovado
3176,3176,3057.73,Boleto,2025-02-27 20:03:15,Aprovado
3177,3177,1744.62,PIX,2024-12-26 13:29:04,Aprovado
3178,3178,264.70,Cartão de Débito,2024-06-05 20:32:08,Aprovado
3179,3179,3172.43,Boleto,2024-05-01 03:19:27,Aprovado
3180,3180,1697.25,Cartão de Débito,2024-11-07 12:11:16,Aprovado
3181,3181,283.82,Cartão de Débito,2024-10-07 05:11:18,Aprovado
3182,3182,3878.84,Boleto,2024-01-21 06:04:29,Aprovado
3183,3183,457.08,Boleto,2024-04-27 12:49:14,Aprovado
3184,3184,1089.40,PIX,2025-03-16 14:03:55,Pendente
3185,3185,5019.16,PIX,2024-06-09 01:21:40,Aprovado
3186,3186,3150.14,Cartão de Débito,2024-07-30 18:27:23,Aprovado
3187,3187,4743.71,Boleto,2024-11-23 20:02:55,Recusado
3188,3188,5253.62,Cartão de Crédito,2025-01-25 04:29:37,Recusado
3189,3189,2765.20,Cartão de Crédito,2025-03-13 01:22:18,Aprovado
3190,3190,2191.88,PIX,2025-05-05 23:29:53,Aprovado
3191,3191,219.14,Boleto,2025-05-14 15:16:57,Recusado
3192,3192,406.08,Dinheiro,2024-07-30 12:26:35,Aprovado
3193,3193,841.08,Cartão de Débito,2024-06-11 23:36:46,Aprovado
3194,3194,3685.07,Cartão de Crédito,2024-07-11 09:42:45,Aprovado
3195,3195,3118.86,Cartão de Débito,2024-01-29 01:34:40,Aprovado
3196,3196,997.14,PIX,2024-07-14 06:02:53,Aprovado
3197,3197,3710.62,Cartão de Crédito,2024-02-03 01:59:11,Aprovado
3198,3198,6230.62,Dinheiro,2024-08-18 12:06:24,Aprovado
3199,3199,1443.32,Boleto,2025-03-16 21:21:58,Aprovado
3200,3200,45.83,PIX,2024-12-05 06:49:20,Aprovado
3201,3201,1968.31,Dinheiro,2024-08-21 23:22:10,Aprovado
3202,3202,1263.31,PIX,2024-07-08 13:56:47,Aprovado
3203,3203,1961.58,PIX,2024-06-22 00:37:36,Aprovado
3204,3204,3349.57,Dinheiro,2024-12-12 23:24:02,Aprovado
3205,3205,5406.36,Boleto,2024-02-04 09:25:42,Aprovado
3206,3206,1932.16,Boleto,2024-03-29 21:19:04,Aprovado
3207,3207,3300.38,Boleto,2024-11-25 04:55:10,Aprovado
3208,3208,1997.62,Boleto,2025-03-06 10:37:51,Aprovado
3209,3209,352.87,Boleto,2024-06-30 17:08:11,Aprovado
3210,3210,3389.60,Cartão de Débito,2024-11-05 05:49:07,Recusado
3211,3211,5503.45,Dinheiro,2024-04-29 01:52:23,Aprovado
3212,3212,4988.55,Cartão de Débito,2024-06-10 05:40:11,Aprovado
3213,3213,731.61,Cartão de Débito,2024-11-25 00:36:53,Recusado
3214,3214,8032.86,PIX,2024-02-29 04:45:03,Recusado
3215,3215,73.35,Cartão de Crédito,2025-04-17 01:26:02,Aprovado
3216,3216,1521.40,Boleto,2024-10-17 03:32:31,Aprovado
3217,3217,3580.14,Cartão de Crédito,2024-08-23 17:27:46,Aprovado
3218,3218,4118.70,Dinheiro,2025-02-26 06:50:46,Aprovado
3219,3219,1590.64,Boleto,2025-02-16 11:30:42,Aprovado
3220,3220,889.20,Dinheiro,2024-09-11 09:05:48,Recusado
3221,3221,3205.98,PIX,2025-02-03 08:57:59,Aprovado
3222,3222,4644.87,Boleto,2024-01-06 03:53:25,Aprovado
3223,3223,4549.99,Dinheiro,2024-05-02 17:19:15,Aprovado
3224,3224,3911.07,Boleto,2024-07-18 08:33:44,Aprovado
3225,3225,2539.77,PIX,2024-05-03 03:21:35,Aprovado
3226,3226,3257.70,PIX,2024-09-19 20:10:06,Aprovado
3227,3227,4768.74,Dinheiro,2024-02-22 21:44:29,Aprovado
3228,3228,892.73,Boleto,2024-10-03 00:53:26,Aprovado
3229,3229,1045.98,Boleto,2024-06-21 14:40:48,Aprovado
3230,3230,162.36,Cartão de Crédito,2025-01-01 22:08:45,Aprovado
3231,3231,2067.44,Cartão de Débito,2024-10-11 13:29:09,Aprovado
3232,3232,140.33,Boleto,2024-05-20 03:15:48,Aprovado
3233,3233,6290.37,Dinheiro,2024-01-14 07:17:27,Aprovado
3234,3234,3695.14,Cartão de Crédito,2025-03-19 10:56:23,Aprovado
3235,3235,6716.95,Cartão de Débito,2024-12-28 05:12:08,Recusado
3236,3236,5037.53,Cartão de Crédito,2024-03-02 09:12:48,Aprovado
3237,3237,3624.48,Cartão de Débito,2024-10-01 13:56:36,Aprovado
3238,3238,3569.09,Cartão de Crédito,2025-04-11 08:53:47,Aprovado
3239,3239,1587.25,Cartão de Débito,2024-10-07 13:30:56,Recusado
3240,3240,378.99,PIX,2024-02-01 05:27:58,Aprovado
3241,3241,2038.72,Cartão de Débito,2024-04-24 21:12:19,Aprovado
3242,3242,2415.42,PIX,2024-11-13 15:52:51,Aprovado
3243,3243,4006.44,Cartão de Débito,2024-02-05 14:43:17,Aprovado
3244,3244,5064.21,Dinheiro,2025-05-13 16:16:56,Aprovado
3245,3245,925.00,Boleto,2024-04-03 19:18:31,Pendente
3246,3246,4080.26,Boleto,2025-03-10 14:00:42,Aprovado
3247,3247,2208.57,Dinheiro,2024-12-06 19:49:08,Pendente
3248,3248,421.66,PIX,2024-12-22 09:07:19,Aprovado
3249,3249,4130.25,Boleto,2024-06-04 09:11:08,Aprovado
3250,3250,569.94,Boleto,2025-03-27 14:26:02,Aprovado
3251,3251,1944.00,Cartão de Débito,2024-12-17 09:59:58,Recusado
3252,3252,205.52,Dinheiro,2025-01-19 22:08:09,Recusado
3253,3253,5977.80,Dinheiro,2024-04-16 00:40:45,Aprovado
3254,3254,1510.41,Boleto,2024-02-11 18:11:20,Aprovado
3255,3255,77.44,Boleto,2024-10-12 13:57:12,Aprovado
3256,3256,1985.47,Cartão de Débito,2024-04-06 00:49:55,Aprovado
3257,3257,484.45,Boleto,2025-04-20 17:39:39,Aprovado
3258,3258,3398.81,PIX,2024-01-30 19:26:16,Pendente
3259,3259,784.12,Cartão de Crédito,2024-02-20 16:03:38,Aprovado
3260,3260,713.44,Boleto,2024-08-17 17:47:04,Aprovado
3261,3261,690.12,Dinheiro,2024-05-20 01:44:30,Aprovado
3262,3262,2481.98,Dinheiro,2024-03-09 04:53:28,Aprovado
3263,3263,1886.43,Cartão de Crédito,2024-04-09 21:58:15,Aprovado
3264,3264,3696.29,Dinheiro,2024-10-07 19:22:51,Aprovado
3265,3265,2505.32,Boleto,2024-10-16 20:40:34,Aprovado
3266,3266,2120.92,PIX,2025-01-24 12:44:24,Aprovado
3267,3267,1729.78,Boleto,2024-12-27 01:52:32,Aprovado
3268,3268,3599.53,Dinheiro,2024-07-15 08:27:09,Aprovado
3269,3269,1527.08,Cartão de Débito,2024-07-13 16:30:16,Aprovado
3270,3270,3376.26,Cartão de Crédito,2024-08-31 07:18:54,Aprovado
3271,3271,942.72,Boleto,2024-06-23 11:50:32,Aprovado
3272,3272,2420.09,PIX,2024-03-17 04:14:11,Aprovado
3273,3273,1697.08,Cartão de Crédito,2024-08-29 18:29:52,Recusado
3274,3274,3182.20,Boleto,2024-11-02 04:11:03,Aprovado
3275,3275,2662.55,Dinheiro,2024-07-02 01:24:42,Aprovado
3276,3276,3072.39,Dinheiro,2024-07-01 03:43:32,Aprovado
3277,3277,2749.73,Dinheiro,2025-03-17 07:37:15,Aprovado
3278,3278,4213.62,Boleto,2024-02-26 06:13:16,Aprovado
3279,3279,6853.10,Boleto,2024-05-06 06:30:56,Aprovado
3280,3280,3016.22,Cartão de Crédito,2024-06-16 20:53:50,Aprovado
3281,3281,3748.95,Dinheiro,2024-12-24 19:11:24,Aprovado
3282,3282,1385.97,Boleto,2024-07-22 09:47:37,Aprovado
3283,3283,3454.92,Dinheiro,2024-12-17 05:11:14,Pendente
3284,3284,506.91,Boleto,2024-02-07 18:30:29,Aprovado
3285,3285,2374.94,PIX,2025-05-06 16:22:42,Aprovado
3286,3286,184.60,Boleto,2025-01-20 13:22:53,Aprovado
3287,3287,1771.81,Dinheiro,2024-10-23 03:43:41,Aprovado
3288,3288,1890.89,Cartão de Débito,2024-03-30 09:57:38,Aprovado
3289,3289,966.92,Cartão de Crédito,2025-03-08 00:20:04,Aprovado
3290,3290,2889.09,PIX,2025-04-01 20:32:54,Aprovado
3291,3291,3939.95,Cartão de Crédito,2025-05-04 14:10:10,Aprovado
3292,3292,3645.73,Cartão de Débito,2024-02-01 13:46:53,Aprovado
3293,3293,2642.66,Cartão de Crédito,2024-07-28 20:21:55,Aprovado
3294,3294,1496.05,Cartão de Débito,2024-09-01 02:31:11,Aprovado
3295,3295,814.50,Cartão de Crédito,2024-03-18 02:37:28,Pendente
3296,3296,440.25,Dinheiro,2024-02-10 00:07:52,Aprovado
3297,3297,381.63,Cartão de Crédito,2025-03-19 06:02:55,Aprovado
3298,3298,984.87,Cartão de Crédito,2025-03-10 10:01:28,Aprovado
3299,3299,4128.69,Boleto,2024-05-04 15:08:55,Recusado
3300,3300,2673.31,Cartão de Débito,2024-06-18 22:46:26,Aprovado
3301,3301,2696.73,Boleto,2024-05-04 07:15:44,Aprovado
3302,3302,2877.00,Dinheiro,2024-12-03 15:24:59,Aprovado
3303,3303,758.38,Cartão de Crédito,2024-03-05 17:19:56,Aprovado
3304,3304,4400.13,Cartão de Débito,2024-03-28 15:08:33,Aprovado
3305,3305,1027.76,Cartão de Crédito,2025-03-16 01:46:23,Aprovado
3306,3306,3207.62,Dinheiro,2024-07-14 21:18:46,Aprovado
3307,3307,3798.07,Boleto,2025-04-06 23:45:36,Aprovado
3308,3308,1130.14,Cartão de Débito,2024-08-20 22:12:55,Aprovado
3309,3309,2177.70,Boleto,2024-09-14 11:12:17,Aprovado
3310,3310,2140.52,Cartão de Débito,2024-06-19 18:10:35,Aprovado
3311,3311,6419.57,Boleto,2024-07-05 15:39:54,Aprovado
3312,3312,1394.65,Boleto,2024-03-29 04:25:51,Recusado
3313,3313,537.39,Cartão de Débito,2025-03-29 12:09:05,Aprovado
3314,3314,723.60,Boleto,2025-04-03 12:18:45,Aprovado
3315,3315,620.88,Cartão de Débito,2025-03-13 05:04:15,Aprovado
3316,3316,3924.79,Cartão de Crédito,2024-01-11 09:54:50,Aprovado
3317,3317,4335.38,Boleto,2024-03-13 19:00:28,Aprovado
3318,3318,3141.80,PIX,2024-06-14 18:59:03,Pendente
3319,3319,1697.69,Boleto,2024-05-07 21:57:12,Aprovado
3320,3320,3368.57,Cartão de Débito,2024-01-06 05:00:48,Pendente
3321,3321,1905.13,Boleto,2024-01-01 19:54:44,Recusado
3322,3322,2750.52,Boleto,2024-12-05 00:26:48,Aprovado
3323,3323,4691.41,Cartão de Crédito,2024-05-20 13:22:12,Aprovado
3324,3324,1701.02,Cartão de Débito,2024-12-01 00:46:26,Aprovado
3325,3325,1736.69,Cartão de Débito,2024-08-09 14:04:57,Aprovado
3326,3326,3126.29,Cartão de Débito,2024-12-18 08:43:23,Aprovado
3327,3327,973.10,Boleto,2025-01-01 23:42:52,Aprovado
3328,3328,1506.26,Cartão de Débito,2025-01-14 23:30:17,Aprovado
3329,3329,1726.76,Cartão de Débito,2025-01-05 02:01:36,Aprovado
3330,3330,6821.21,Cartão de Crédito,2024-08-09 13:39:57,Aprovado
3331,3331,5670.52,Cartão de Crédito,2024-05-26 19:41:47,Aprovado
3332,3332,2938.79,Cartão de Débito,2024-09-14 08:45:14,Aprovado
3333,3333,590.30,Cartão de Débito,2024-08-17 04:21:46,Aprovado
3334,3334,1393.49,PIX,2025-01-29 21:12:56,Aprovado
3335,3335,3919.72,PIX,2024-07-24 05:35:03,Recusado
3336,3336,4002.92,Dinheiro,2024-06-30 01:28:02,Aprovado
3337,3337,4205.78,Boleto,2024-04-10 05:49:36,Aprovado
3338,3338,3964.73,PIX,2024-10-18 11:13:38,Aprovado
3339,3339,2122.75,Boleto,2024-08-09 13:20:52,Aprovado
3340,3340,1443.83,Dinheiro,2024-05-08 19:10:19,Recusado
3341,3341,1713.88,PIX,2024-07-02 18:17:26,Aprovado
3342,3342,4216.52,Dinheiro,2024-07-05 18:22:46,Aprovado
3343,3343,4866.43,Dinheiro,2024-07-27 17:30:36,Aprovado
3344,3344,2441.69,Boleto,2024-01-23 09:33:46,Aprovado
3345,3345,2140.73,Cartão de Débito,2024-01-09 20:14:27,Recusado
3346,3346,4535.58,Boleto,2025-05-21 02:47:57,Recusado
3347,3347,2318.42,Cartão de Crédito,2024-09-12 07:33:28,Aprovado
3348,3348,2876.79,Dinheiro,2024-09-14 18:24:11,Aprovado
3349,3349,3992.97,PIX,2024-01-01 21:34:49,Aprovado
3350,3350,141.70,Boleto,2024-12-10 21:48:31,Aprovado
3351,3351,5725.40,Cartão de Débito,2024-02-10 23:09:57,Aprovado
3352,3352,4571.03,Dinheiro,2025-05-27 02:49:53,Aprovado
3353,3353,2096.58,Dinheiro,2024-08-19 04:23:00,Aprovado
3354,3354,885.39,PIX,2024-10-16 10:42:48,Aprovado
3355,3355,5839.16,PIX,2024-07-21 16:06:24,Recusado
3356,3356,3865.91,Cartão de Débito,2025-04-07 13:43:32,Aprovado
3357,3357,5297.67,Cartão de Débito,2024-10-08 21:16:16,Aprovado
3358,3358,3589.90,PIX,2024-12-31 22:16:49,Aprovado
3359,3359,4848.42,Dinheiro,2025-02-15 20:27:39,Aprovado
3360,3360,178.98,PIX,2025-01-23 14:12:16,Aprovado
3361,3361,677.79,Boleto,2024-12-23 07:24:17,Aprovado
3362,3362,1523.07,Boleto,2024-08-26 14:03:47,Aprovado
3363,3363,1089.40,Boleto,2024-04-20 17:15:05,Aprovado
3364,3364,3981.54,Dinheiro,2024-07-10 00:54:37,Aprovado
3365,3365,2431.67,PIX,2024-06-24 12:28:40,Aprovado
3366,3366,1906.13,PIX,2024-09-13 00:10:08,Aprovado
3367,3367,1073.85,Cartão de Débito,2024-06-27 13:23:36,Aprovado
3368,3368,2285.29,Cartão de Crédito,2024-02-03 08:00:29,Pendente
3369,3369,2517.38,Cartão de Débito,2025-03-20 06:34:09,Aprovado
3370,3370,1385.48,Dinheiro,2024-09-20 04:14:47,Aprovado
3371,3371,1643.52,Cartão de Débito,2025-03-18 16:03:02,Aprovado
3372,3372,3155.73,PIX,2024-03-17 16:47:53,Recusado
