id_pedido,id_cliente,id_funcionario,id_endereco_entrega,data_pedido,valor_total,status_pedido
3165,37,4,37,2024-02-23 00:29:34,2531.38,Aguardando Pagamento
3166,97,1,97,2024-06-09 09:38:09,2255.02,Entregue
3167,113,2,113,2025-01-02 08:28:12,2657.64,Entregue
3168,134,3,134,2025-05-19 09:31:40,847.08,Entregue
3169,131,5,131,2025-03-13 08:17:36,2065.44,Entregue
3170,17,2,17,2025-03-08 13:19:12,2469.00,Cancelado
3171,131,2,131,2024-02-08 01:38:53,2120.76,Entregue
3172,137,3,137,2024-11-18 06:19:58,2865.75,Entregue
3173,136,2,136,2024-05-05 00:09:57,378.16,Cancelado
3174,106,1,106,2024-06-25 17:16:38,1270.40,Entregue
3175,85,2,85,2024-01-01 08:39:56,6806.80,Entregue
3176,139,1,139,2025-02-27 19:29:25,3057.73,Entregue
3177,83,1,83,2024-12-26 12:35:01,1744.62,Entregue
3178,115,1,115,2024-06-05 19:56:40,264.70,Entregue
3179,28,1,28,2024-05-01 02:58:54,3172.43,Entregue
3180,128,2,128,2024-11-07 11:48:06,1697.25,Entregue
3181,112,3,112,2024-10-07 04:50:30,283.82,Entregue
3182,84,4,84,2024-01-21 05:45:14,3878.84,Entregue
3183,49,4,49,2024-04-27 12:17:09,457.08,Entregue
3184,61,3,61,2025-03-16 13:33:48,1089.40,Aguardando Pagamento
3185,122,3,122,2024-06-09 00:51:09,5019.16,Entregue
3186,42,5,42,2024-07-30 18:16:27,3150.14,Entregue
3187,30,3,30,2024-11-23 19:21:28,4743.71,Cancelado
3188,22,4,22,2025-01-25 04:12:45,5253.62,Cancelado
3189,35,2,35,2025-03-13 01:06:55,2765.20,Entregue
3190,149,1,149,2025-05-05 23:24:27,2191.88,Entregue
3191,37,5,37,2025-05-14 14:29:07,219.14,Cancelado
3192,92,4,92,2024-07-30 12:10:30,406.08,Entregue
3193,57,1,57,2024-06-11 23:11:42,841.08,Entregue
3194,59,4,59,2024-07-11 08:48:59,3685.07,Entregue
3195,147,1,147,2024-01-29 01:03:20,3118.86,Entregue
3196,125,3,125,2024-07-14 05:44:46,997.14,Entregue
3197,45,3,45,2024-02-03 01:25:08,3710.62,Entregue
3198,75,4,75,2024-08-18 11:59:02,6230.62,Entregue
3199,121,4,121,2025-03-16 20:31:44,1443.32,Entregue
3200,138,1,138,2024-12-05 06:49:17,45.83,Entregue
3201,99,2,99,2024-08-21 23:03:41,1968.31,Entregue
3202,103,3,103,2024-07-08 13:56:07,1263.31,Entregue
3203,86,5,86,2024-06-21 23:43:52,1961.58,Entregue
3204,8,3,8,2024-12-12 22:39:22,3349.57,Entregue
3205,43,1,43,2024-02-04 08:39:03,5406.36,Entregue
3206,136,1,136,2024-03-29 21:12:16,1932.16,Entregue
3207,105,1,105,2024-11-25 04:39:10,3300.38,Entregue
3208,61,2,61,2025-03-06 10:06:21,1997.62,Entregue
3209,84,2,84,2024-06-30 16:39:46,352.87,Entregue
3210,67,4,67,2024-11-05 05:02:15,3389.60,Cancelado
3211,123,4,123,2024-04-29 01:20:06,5503.45,Entregue
3212,126,3,126,2024-06-10 04:48:01,4988.55,Entregue
3213,60,2,60,2024-11-24 23:42:37,731.61,Cancelado
3214,128,3,128,2024-02-29 04:28:59,8032.86,Cancelado
3215,130,3,130,2025-04-17 00:46:15,73.35,Entregue
3216,45,3,45,2024-10-17 03:01:18,1521.40,Entregue
3217,70,4,70,2024-08-23 16:48:21,3580.14,Entregue
3218,114,5,114,2025-02-26 06:40:21,4118.70,Entregue
3219,65,4,65,2025-02-16 10:50:30,1590.64,Entregue
3220,4,1,4,2024-09-11 08:08:28,889.20,Cancelado
3221,56,5,56,2025-02-03 08:41:22,3205.98,Entregue
3222,118,1,118,2024-01-06 03:04:09,4644.87,Entregue
3223,107,1,107,2024-05-02 16:58:34,4549.99,Entregue
3224,113,4,113,2024-07-18 08:32:27,3911.07,Entregue
3225,148,5,148,2024-05-03 02:30:48,2539.77,Entregue
3226,97,4,97,2024-09-19 19:57:11,3257.70,Entregue
3227,78,5,78,2024-02-22 20:57:17,4768.74,Entregue
3228,37,5,37,2024-10-03 00:01:16,892.73,Entregue
3229,44,5,44,2024-06-21 13:44:58,1045.98,Entregue
3230,60,1,60,2025-01-01 21:28:24,162.36,Entregue
3231,141,4,141,2024-10-11 12:40:52,2067.44,Entregue
3232,16,1,16,2024-05-20 02:51:51,140.33,Entregue
3233,28,4,28,2024-01-14 06:56:55,6290.37,Entregue
3234,28,5,28,2025-03-19 10:35:58,3695.14,Entregue
3235,67,2,67,2024-12-28 04:38:04,6716.95,Cancelado
3236,128,3,128,2024-03-02 09:08:47,5037.53,Entregue
3237,11,1,11,2024-10-01 13:43:25,3624.48,Entregue
3238,29,2,29,2025-04-11 08:46:44,3569.09,Entregue
3239,84,3,84,2024-10-07 13:11:02,1587.25,Cancelado
3240,103,3,103,2024-02-01 04:57:48,378.99,Entregue
3241,122,3,122,2024-04-24 20:52:50,2038.72,Entregue
3242,4,1,4,2024-11-13 15:41:42,2415.42,Entregue
3243,34,3,34,2024-02-05 13:51:48,4006.44,Entregue
3244,88,2,88,2025-05-13 16:15:41,5064.21,Entregue
3245,31,5,31,2024-04-03 18:29:13,925.00,Aguardando Pagamento
3246,29,3,29,2025-03-10 13:27:30,4080.26,Entregue
3247,68,4,68,2024-12-06 19:22:35,2208.57,Aguardando Pagamento
3248,44,1,44,2024-12-22 08:35:49,421.66,Entregue
3249,63,3,63,2024-06-04 08:32:20,4130.25,Entregue
3250,52,4,52,2025-03-27 14:01:05,569.94,Entregue
3251,130,1,130,2024-12-17 09:05:08,1944.00,Cancelado
3252,140,5,140,2025-01-19 21:32:47,205.52,Cancelado
3253,14,4,14,2024-04-16 00:11:22,5977.80,Entregue
3254,126,4,126,2024-02-11 17:17:57,1510.41,Entregue
3255,48,5,48,2024-10-12 13:54:44,77.44,Entregue
3256,149,5,149,2024-04-06 00:01:54,1985.47,Entregue
3257,27,3,27,2025-04-20 17:25:10,484.45,Entregue
3258,148,2,148,2024-01-30 19:13:52,3398.81,Aguardando Pagamento
3259,70,4,70,2024-02-20 15:06:53,784.12,Entregue
3260,87,1,87,2024-08-17 17:10:31,713.44,Entregue
3261,37,3,37,2024-05-20 01:21:33,690.12,Entregue
3262,6,1,6,2024-03-09 03:59:30,2481.98,Entregue
3263,128,3,128,2024-04-09 21:23:45,1886.43,Entregue
3264,63,2,63,2024-10-07 18:33:27,3696.29,Entregue
3265,20,1,20,2024-10-16 19:52:58,2505.32,Entregue
3266,5,4,5,2025-01-24 12:08:02,2120.92,Entregue
3267,88,1,88,2024-12-27 01:26:48,1729.78,Entregue
3268,33,5,33,2024-07-15 08:08:49,3599.53,Entregue
3269,150,1,150,2024-07-13 15:45:55,1527.08,Entregue
3270,134,2,134,2024-08-31 06:29:16,3376.26,Entregue
3271,101,5,101,2024-06-23 11:47:41,942.72,Entregue
3272,136,2,136,2024-03-17 04:12:17,2420.09,Entregue
3273,75,2,75,2024-08-29 17:48:51,1697.08,Cancelado
3274,136,3,136,2024-11-02 03:40:21,3182.20,Entregue
3275,48,1,48,2024-07-02 00:39:36,2662.55,Entregue
3276,148,4,148,2024-07-01 03:10:44,3072.39,Entregue
3277,8,4,8,2025-03-17 07:25:33,2749.73,Entregue
3278,14,5,14,2024-02-26 06:11:02,4213.62,Entregue
3279,47,3,47,2024-05-06 05:31:12,6853.10,Entregue
3280,118,5,118,2024-06-16 20:08:45,3016.22,Entregue
3281,96,5,96,2024-12-24 18:23:32,3748.95,Entregue
3282,51,2,51,2024-07-22 09:32:48,1385.97,Entregue
3283,30,2,30,2024-12-17 04:34:20,3454.92,Aguardando Pagamento
3284,98,3,98,2024-02-07 18:22:28,506.91,Entregue
3285,96,4,96,2025-05-06 15:53:54,2374.94,Entregue
3286,150,3,150,2025-01-20 12:39:00,184.60,Entregue
3287,93,5,93,2024-10-23 03:41:49,1771.81,Entregue
3288,66,1,66,2024-03-30 09:46:39,1890.89,Entregue
3289,45,5,45,2025-03-08 00:08:24,966.92,Entregue
3290,136,5,136,2025-04-01 20:21:45,2889.09,Entregue
3291,26,2,26,2025-05-04 13:34:42,3939.95,Entregue
3292,130,3,130,2024-02-01 13:39:42,3645.73,Entregue
3293,84,3,84,2024-07-28 19:30:21,2642.66,Entregue
3294,119,2,119,2024-09-01 01:36:25,1496.05,Entregue
3295,129,3,129,2024-03-18 01:44:45,814.50,Aguardando Pagamento
3296,43,4,43,2024-02-09 23:39:28,440.25,Entregue
3297,103,5,103,2025-03-19 05:38:41,381.63,Entregue
3298,68,1,68,2025-03-10 09:08:02,984.87,Entregue
3299,25,1,25,2024-05-04 14:35:38,4128.69,Cancelado
3300,94,3,94,2024-06-18 22:01:04,2673.31,Entregue
3301,107,2,107,2024-05-04 07:14:05,2696.73,Entregue
3302,28,5,28,2024-12-03 14:33:02,2877.00,Entregue
3303,124,3,124,2024-03-05 17:10:00,758.38,Entregue
3304,87,2,87,2024-03-28 14:39:51,4400.13,Entregue
3305,103,5,103,2025-03-16 01:34:49,1027.76,Entregue
3306,71,4,71,2024-07-14 21:07:04,3207.62,Entregue
3307,27,2,27,2025-04-06 22:45:51,3798.07,Entregue
3308,99,2,99,2024-08-20 21:54:11,1130.14,Entregue
3309,70,2,70,2024-09-14 11:09:51,2177.70,Entregue
3310,7,1,7,2024-06-19 17:29:00,2140.52,Entregue
3311,122,5,122,2024-07-05 15:25:50,6419.57,Entregue
3312,19,5,19,2024-03-29 03:39:35,1394.65,Cancelado
3313,4,4,4,2025-03-29 11:34:56,537.39,Entregue
3314,106,4,106,2025-04-03 11:27:11,723.60,Entregue
3315,60,3,60,2025-03-13 04:34:13,620.88,Entregue
3316,127,4,127,2024-01-11 09:48:49,3924.79,Entregue
3317,19,2,19,2024-03-13 18:02:06,4335.38,Entregue
3318,136,4,136,2024-06-14 18:29:28,3141.80,Aguardando Pagamento
3319,114,2,114,2024-05-07 21:07:00,1697.69,Entregue
3320,32,3,32,2024-01-06 04:23:36,3368.57,Aguardando Pagamento
3321,71,3,71,2024-01-01 19:32:43,1905.13,Cancelado
3322,104,2,104,2024-12-04 23:57:46,2750.52,Entregue
3323,31,3,31,2024-05-20 13:20:25,4691.41,Entregue
3324,83,4,83,2024-12-01 00:28:27,1701.02,Entregue
3325,116,5,116,2024-08-09 14:00:39,1736.69,Entregue
3326,67,1,67,2024-12-18 08:40:38,3126.29,Entregue
3327,78,3,78,2025-01-01 23:03:41,973.10,Entregue
3328,4,1,4,2025-01-14 22:57:45,1506.26,Entregue
3329,102,4,102,2025-01-05 01:17:55,1726.76,Entregue
3330,98,1,98,2024-08-09 12:45:41,6821.21,Entregue
3331,68,3,68,2024-05-26 19:16:01,5670.52,Entregue
3332,89,4,89,2024-09-14 08:12:45,2938.79,Entregue
3333,11,4,11,2024-08-17 03:32:15,590.30,Entregue
3334,70,5,70,2025-01-29 20:52:29,1393.49,Entregue
3335,72,2,72,2024-07-24 05:16:32,3919.72,Cancelado
3336,21,4,21,2024-06-30 01:07:18,4002.92,Entregue
3337,133,2,133,2024-04-10 05:13:37,4205.78,Entregue
3338,134,4,134,2024-10-18 11:06:53,3964.73,Entregue
3339,8,5,8,2024-08-09 12:49:10,2122.75,Entregue
3340,104,5,104,2024-05-08 18:10:23,1443.83,Cancelado
3341,85,5,85,2024-07-02 17:17:52,1713.88,Entregue
3342,111,4,111,2024-07-05 17:45:22,4216.52,Entregue
3343,67,2,67,2024-07-27 17:22:14,4866.43,Entregue
3344,22,2,22,2024-01-23 08:35:33,2441.69,Entregue
3345,141,4,141,2024-01-09 19:46:38,2140.73,Cancelado
3346,61,4,61,2025-05-21 02:45:03,4535.58,Cancelado
3347,57,4,57,2024-09-12 07:03:41,2318.42,Entregue
3348,34,4,34,2024-09-14 17:42:00,2876.79,Entregue
3349,86,4,86,2024-01-01 20:58:03,3992.97,Entregue
3350,88,1,88,2024-12-10 20:55:28,141.70,Entregue
3351,85,1,85,2024-02-10 22:54:06,5725.40,Entregue
3352,48,4,48,2025-05-27 02:01:59,4571.03,Entregue
3353,31,4,31,2024-08-19 04:10:29,2096.58,Entregue
3354,26,2,26,2024-10-16 10:35:56,885.39,Entregue
3355,131,5,131,2024-07-21 15:31:03,5839.16,Cancelado
3356,33,2,33,2025-04-07 13:40:26,3865.91,Entregue
3357,85,4,85,2024-10-08 21:03:13,5297.67,Entregue
3358,62,2,62,2024-12-31 21:26:56,3589.90,Entregue
3359,77,1,77,2025-02-15 19:40:45,4848.42,Entregue
3360,58,3,58,2025-01-23 13:39:43,178.98,Entregue
3361,33,3,33,2024-12-23 07:08:14,677.79,Entregue
3362,65,2,65,2024-08-26 13:18:48,1523.07,Entregue
3363,58,4,58,2024-04-20 16:47:15,1089.40,Entregue
3364,64,4,64,2024-07-10 00:50:10,3981.54,Entregue
3365,58,4,58,2024-06-24 11:47:00,2431.67,Entregue
3366,14,2,14,2024-09-12 23:27:21,1906.13,Entregue
3367,1,5,1,2024-06-27 13:05:54,1073.85,Entregue
3368,52,5,52,2024-02-03 07:18:03,2285.29,Aguardando Pagamento
3369,72,2,72,2025-03-20 06:11:29,2517.38,Entregue
3370,29,5,29,2024-09-20 03:35:01,1385.48,Entregue
3371,81,4,81,2025-03-18 15:10:37,1643.52,Entregue
3372,30,2,30,2024-03-17 16:36:06,3155.73,Cancelado
3373,79,1,79,2024-10-30 06:34:22,4524.27,Entregue
3374,131,4,131,2025-02-21 20:38:45,883.00,Entregue
3375,128,5,128,2025-04-21 06:44:31,5133.68,Entregue
3376,140,2,140,2024-04-23 09:14:57,2152.44,Entregue
3377,3,1,3,2024-04-20 08:35:12,4420.43,Cancelado
3378,72,3,72,2024-05-12 07:24:39,3585.20,Entregue
3379,91,5,91,2024-07-28 09:11:10,1328.88,Entregue
3380,13,5,13,2024-12-08 20:20:53,1304.74,Entregue
3381,1,3,1,2025-03-25 11:01:36,3468.49,Entregue
3382,90,2,90,2025-03-14 05:14:18,861.21,Entregue
3383,9,2,9,2024-12-22 09:45:55,1863.24,Entregue
3384,63,5,63,2025-03-16 09:08:33,4661.78,Cancelado
3385,45,4,45,2024-08-18 18:48:53,2380.56,Entregue
3386,17,2,17,2024-10-20 22:18:16,3268.48,Entregue
3387,133,5,133,2024-01-17 07:26:09,2390.92,Entregue
3388,37,3,37,2024-08-27 11:58:24,212.20,Entregue
3389,83,3,83,2024-07-11 05:22:12,2127.88,Entregue
3390,134,4,134,2024-10-06 21:40:45,3425.55,Entregue
3391,144,3,144,2025-05-14 03:13:09,1278.54,Entregue
3392,28,3,28,2025-01-04 01:56:44,812.26,Entregue
3393,121,1,121,2024-05-08 04:27:28,3355.14,Entregue
3394,71,2,71,2024-12-18 10:20:30,3785.01,Entregue
3395,24,5,24,2025-05-20 18:36:41,1667.78,Entregue
3396,47,4,47,2024-10-05 14:13:55,3524.51,Entregue
3397,103,1,103,2024-04-27 10:19:41,6008.05,Cancelado
3398,15,5,15,2024-04-24 15:59:53,3881.15,Entregue
3399,19,2,19,2025-03-12 19:59:27,4173.56,Entregue
3400,122,2,122,2024-06-29 03:24:23,2476.00,Cancelado
3401,147,4,147,2025-04-09 04:40:36,2359.30,Cancelado
3402,85,3,85,2025-03-25 02:05:00,5412.92,Entregue
3403,63,5,63,2024-04-10 23:34:20,1399.23,Aguardando Pagamento
3404,22,3,22,2024-08-31 06:09:59,4085.09,Entregue
3405,31,3,31,2024-10-22 19:45:47,2963.70,Entregue
3406,28,2,28,2025-03-01 14:10:53,1945.92,Entregue
3407,71,4,71,2024-11-03 20:55:34,115.16,Entregue
3408,35,2,35,2024-03-09 16:25:31,2805.11,Entregue
3409,8,2,8,2025-05-24 11:54:02,2533.84,Entregue
3410,32,2,32,2025-01-24 12:52:20,4389.00,Aguardando Pagamento
3411,67,3,67,2024-05-17 15:34:31,4820.95,Entregue
3412,51,3,51,2024-09-10 15:57:48,6331.10,Entregue
3413,90,4,90,2024-08-16 19:10:47,507.24,Entregue
3414,49,1,49,2025-03-08 04:41:27,3269.22,Entregue
3415,114,5,114,2024-11-04 22:58:15,658.24,Entregue
3416,121,4,121,2024-03-04 15:47:17,2763.61,Entregue
3417,8,1,8,2025-01-24 21:49:24,1717.88,Entregue
3418,115,2,115,2024-07-28 11:32:33,239.76,Cancelado
3419,52,5,52,2024-09-07 22:42:05,5967.01,Entregue
3420,15,4,15,2024-04-17 20:44:32,6371.31,Entregue
3421,83,2,83,2024-06-13 04:44:11,1665.50,Entregue
3422,77,3,77,2024-07-27 00:57:44,758.66,Entregue
3423,2,1,2,2024-10-28 08:49:27,2611.42,Entregue
3424,145,1,145,2025-02-28 03:36:06,2562.54,Entregue
3425,50,3,50,2024-07-31 07:05:54,2830.78,Entregue
3426,44,1,44,2024-10-09 02:39:14,2149.95,Entregue
3427,32,1,32,2024-05-03 15:01:04,4228.09,Entregue
3428,136,4,136,2024-11-15 09:32:03,954.90,Entregue
3429,134,2,134,2024-07-16 16:45:38,1494.96,Entregue
3430,3,1,3,2024-04-14 09:32:55,2563.46,Entregue
3431,60,2,60,2025-01-05 21:13:04,3987.82,Entregue
3432,64,5,64,2025-02-06 07:05:39,4202.18,Entregue
3433,90,2,90,2024-09-14 23:22:33,3358.99,Entregue
3434,61,1,61,2024-03-08 12:33:25,3495.62,Entregue
3435,123,2,123,2024-09-26 02:18:49,4282.66,Entregue
3436,107,5,107,2024-08-31 04:34:36,1931.63,Entregue
3437,33,5,33,2024-10-21 00:49:18,2251.90,Entregue
3438,30,2,30,2025-05-25 10:25:26,549.20,Entregue
3439,4,4,4,2024-08-15 00:33:40,908.28,Entregue
3440,17,4,17,2025-04-10 07:43:29,1866.35,Entregue
3441,47,3,47,2024-11-19 03:16:59,4479.07,Entregue
3442,101,2,101,2025-02-12 23:00:39,4702.77,Entregue
3443,133,2,133,2024-08-14 22:07:04,3696.43,Entregue
3444,43,3,43,2024-02-26 14:49:33,3460.15,Cancelado
3445,148,3,148,2024-10-03 08:01:24,696.00,Entregue
3446,123,2,123,2024-09-10 20:58:46,2125.07,Entregue
3447,53,2,53,2024-10-30 16:15:46,4712.39,Entregue
3448,79,2,79,2025-03-05 01:49:24,1004.09,Entregue
3449,130,3,130,2025-02-19 05:10:45,4970.49,Entregue
3450,56,4,56,2024-03-02 17:07:59,3314.40,Entregue
3451,96,4,96,2024-11-19 19:51:18,92.50,Entregue
3452,70,4,70,2024-08-02 04:08:05,4616.72,Entregue
3453,14,3,14,2024-03-26 23:09:40,2399.88,Entregue
3454,131,3,131,2025-03-06 20:01:27,3654.15,Entregue
3455,83,4,83,2024-08-19 00:39:18,1944.46,Entregue
3456,122,5,122,2025-05-20 23:27:28,1509.18,Entregue
3457,107,5,107,2025-04-20 13:50:47,310.98,Entregue
3458,101,4,101,2024-09-18 00:55:51,1205.59,Entregue
3459,98,1,98,2024-01-26 20:42:52,2274.31,Entregue
3460,108,5,108,2024-07-30 06:41:12,2641.22,Entregue
3461,114,2,114,2024-10-23 21:07:51,3490.44,Entregue
3462,148,5,148,2024-06-18 10:59:52,942.72,Entregue
3463,50,2,50,2024-12-29 04:23:23,3178.66,Entregue
3464,47,3,47,2024-12-18 19:20:10,3860.55,Aguardando Pagamento
3465,97,3,97,2024-01-13 19:50:17,1431.02,Entregue
3466,66,3,66,2024-02-21 19:06:16,378.99,Cancelado
3467,136,2,136,2024-08-28 14:06:02,4818.99,Entregue
3468,84,3,84,2025-03-30 01:47:01,3851.91,Entregue
3469,44,4,44,2024-06-03 04:40:42,3591.27,Entregue
3470,61,4,61,2024-01-14 07:40:54,414.20,Entregue
3471,150,5,150,2024-08-23 02:07:06,2376.97,Entregue
3472,142,2,142,2025-04-19 16:51:47,2711.62,Entregue
3473,51,2,51,2024-04-11 10:16:41,1564.66,Entregue
3474,66,3,66,2025-04-16 08:47:48,982.84,Cancelado
3475,122,5,122,2024-08-27 09:22:09,2291.43,Entregue
3476,118,4,118,2024-07-03 04:50:13,2897.31,Aguardando Pagamento
3477,63,1,63,2024-03-09 17:35:21,2666.86,Entregue
3478,51,1,51,2025-04-23 00:48:26,1061.00,Entregue
3479,40,4,40,2024-10-17 18:06:41,4215.05,Entregue
3480,98,4,98,2025-03-28 17:21:43,264.33,Entregue
3481,62,4,62,2025-03-05 00:43:36,2974.68,Entregue
3482,16,5,16,2024-06-03 15:26:40,2890.84,Entregue
3483,147,2,147,2025-01-20 00:30:02,5699.17,Entregue
3484,60,3,60,2024-10-21 08:20:16,942.16,Entregue
3485,47,3,47,2024-03-04 22:03:49,1597.50,Entregue
3486,148,3,148,2024-03-26 04:05:53,3215.52,Entregue
3487,17,2,17,2024-08-25 16:18:17,439.32,Aguardando Pagamento
3488,90,1,90,2024-06-17 02:02:49,2918.48,Entregue
3489,91,4,91,2024-07-27 13:42:19,1457.88,Entregue
3490,85,1,85,2024-02-06 19:46:41,3768.45,Entregue
3491,24,3,24,2024-04-09 06:01:48,2281.39,Entregue
3492,19,5,19,2025-04-26 21:33:27,38.92,Entregue
3493,147,1,147,2024-12-30 14:40:26,2113.66,Aguardando Pagamento
3494,133,1,133,2024-04-20 19:07:48,2365.43,Entregue
3495,147,2,147,2024-06-24 17:46:19,5249.77,Entregue
3496,40,1,40,2025-05-08 08:36:42,966.66,Entregue
3497,94,3,94,2024-08-29 00:46:27,5590.24,Entregue
3498,50,4,50,2025-05-23 09:52:24,1252.63,Entregue
3499,42,1,42,2024-10-16 11:59:06,3510.86,Entregue
3500,24,4,24,2025-05-12 17:15:34,3982.40,Entregue
3501,124,5,124,2024-07-09 08:30:23,3323.93,Entregue
3502,51,3,51,2024-10-05 06:23:49,1070.86,Entregue
3503,97,2,97,2024-08-29 14:22:09,1914.94,Entregue
3504,67,3,67,2024-08-26 19:02:44,2733.12,Entregue
3505,11,4,11,2025-01-04 17:52:26,937.69,Entregue
3506,145,1,145,2025-03-31 04:47:43,5818.38,Cancelado
3507,53,3,53,2025-04-23 00:32:01,4590.55,Entregue
3508,81,5,81,2024-08-01 14:11:51,2790.26,Entregue
3509,21,4,21,2024-07-31 05:46:13,2251.30,Aguardando Pagamento
3510,147,3,147,2024-07-19 11:00:42,2659.83,Entregue
3511,74,3,74,2024-02-23 19:31:14,5151.91,Entregue
3512,142,1,142,2024-05-07 02:55:54,1848.77,Aguardando Pagamento
3513,36,4,36,2024-04-24 07:07:34,3069.68,Cancelado
3514,101,5,101,2024-09-25 10:48:49,4269.63,Entregue
3515,130,3,130,2024-07-01 23:41:13,852.75,Entregue
3516,35,5,35,2024-12-27 06:26:47,4459.70,Entregue
3517,23,5,23,2025-05-22 04:04:58,883.09,Entregue
3518,6,4,6,2024-07-19 08:27:37,4364.89,Entregue
3519,3,5,3,2025-05-23 20:12:22,3965.22,Entregue
3520,72,2,72,2024-10-27 15:32:11,1202.52,Aguardando Pagamento
3521,75,3,75,2024-09-01 20:11:34,3905.81,Entregue
3522,132,1,132,2024-08-23 23:28:18,1022.34,Entregue
3523,122,5,122,2024-06-09 04:55:52,2928.69,Entregue
3524,10,5,10,2024-03-30 16:28:03,1044.59,Entregue
3525,121,5,121,2024-10-08 15:45:10,5247.55,Cancelado
3526,32,5,32,2024-04-02 14:26:33,141.76,Entregue
3527,82,2,82,2024-11-03 09:03:13,1247.78,Entregue
3528,35,4,35,2025-02-28 08:37:26,92.50,Entregue
3529,20,1,20,2024-09-16 11:45:49,6907.93,Entregue
3530,126,5,126,2025-04-16 02:53:32,4085.73,Entregue
3531,134,3,134,2025-01-14 21:24:14,493.45,Entregue
3532,4,5,4,2025-03-03 21:37:00,963.26,Cancelado
3533,20,3,20,2024-02-12 04:15:59,5086.40,Entregue
3534,37,5,37,2024-03-27 02:54:00,4712.33,Entregue
3535,77,3,77,2024-08-15 05:10:47,3594.28,Entregue
3536,115,1,115,2025-05-26 11:12:16,4094.16,Entregue
3537,114,1,114,2024-12-14 09:16:33,6380.58,Entregue
3538,150,4,150,2024-01-31 22:53:14,1722.19,Entregue
3539,95,2,95,2025-03-01 23:18:20,1328.64,Entregue
3540,10,2,10,2025-01-03 06:57:52,2345.44,Entregue
3541,32,2,32,2024-01-31 19:38:16,1360.50,Entregue
3542,9,4,9,2025-03-15 12:26:09,3027.61,Entregue
3543,120,2,120,2024-06-20 05:22:30,3347.64,Entregue
3544,150,5,150,2024-08-27 13:16:42,2749.93,Entregue
3545,26,4,26,2025-02-09 03:04:17,3572.45,Entregue
3546,64,3,64,2025-02-18 21:39:06,3074.68,Entregue
3547,94,4,94,2024-07-10 14:49:22,5086.12,Entregue
3548,126,3,126,2024-08-03 11:19:43,1223.14,Entregue
3549,7,3,7,2024-12-05 08:41:43,4052.48,Entregue
3550,15,3,15,2024-09-12 21:37:12,4105.28,Entregue
3551,35,1,35,2024-05-20 01:29:06,4989.50,Entregue
3552,127,1,127,2025-03-18 17:37:21,553.70,Aguardando Pagamento
3553,84,3,84,2024-05-15 10:07:42,3135.82,Entregue
3554,118,1,118,2024-08-12 05:11:56,4570.27,Cancelado
3555,104,2,104,2024-07-24 23:37:26,1158.83,Entregue
3556,91,2,91,2024-02-23 15:28:51,1072.90,Cancelado
3557,79,1,79,2025-01-25 18:51:15,3211.19,Entregue
3558,35,3,35,2024-06-21 17:48:06,2810.42,Entregue
3559,129,2,129,2024-02-24 10:15:00,1660.96,Entregue
3560,97,2,97,2024-06-12 05:42:06,3076.55,Entregue
3561,45,4,45,2024-10-31 06:47:09,4971.72,Entregue
3562,42,1,42,2024-09-16 05:36:03,3041.94,Entregue
3563,125,1,125,2024-07-01 15:50:35,1693.95,Entregue
3564,64,1,64,2024-08-30 21:21:33,5181.99,Entregue
3565,97,2,97,2024-01-28 20:04:32,1262.97,Entregue
3566,62,5,62,2025-04-03 00:53:51,3924.88,Entregue
3567,7,4,7,2024-06-27 18:55:23,2981.50,Entregue
3568,131,4,131,2024-09-05 08:39:50,2316.91,Entregue
3569,77,5,77,2024-01-24 11:58:47,2649.33,Entregue
3570,125,3,125,2025-04-13 02:48:11,1741.25,Entregue
3571,68,1,68,2024-04-22 17:33:03,4860.57,Entregue
3572,1,2,1,2025-05-11 14:30:02,3039.71,Entregue
3573,70,5,70,2024-06-20 16:41:19,4863.19,Cancelado
3574,29,2,29,2024-02-25 13:37:48,2717.66,Entregue
3575,60,1,60,2024-07-07 07:01:20,2671.05,Entregue
3576,103,1,103,2024-05-03 07:45:29,1024.80,Entregue
3577,18,4,18,2025-04-18 18:00:34,2954.47,Entregue
3578,53,3,53,2024-12-20 11:24:27,3740.87,Entregue
3579,22,4,22,2024-05-25 06:47:45,1207.88,Entregue
3580,8,1,8,2025-03-17 12:10:10,867.58,Entregue
3581,97,2,97,2024-01-16 04:11:36,5901.88,Entregue
3582,117,4,117,2024-04-15 21:25:58,6627.55,Entregue
3583,2,3,2,2024-01-26 03:53:18,4197.15,Entregue
3584,49,1,49,2024-05-27 16:47:01,2277.81,Cancelado
3585,107,4,107,2024-05-19 14:26:21,2266.74,Aguardando Pagamento
3586,18,1,18,2025-05-08 10:50:36,3297.15,Cancelado
3587,26,3,26,2024-08-25 04:05:10,2087.11,Entregue
3588,119,1,119,2025-05-22 16:53:39,4230.44,Entregue
3589,125,2,125,2024-06-28 12:20:48,4384.22,Entregue
3590,60,3,60,2024-01-18 12:32:08,3392.33,Entregue
3591,73,4,73,2024-12-27 23:42:42,2262.86,Entregue
3592,21,5,21,2024-10-07 19:26:28,3306.46,Entregue
3593,113,1,113,2025-04-28 16:33:01,3787.30,Entregue
3594,64,5,64,2024-08-11 19:03:05,757.72,Entregue
3595,98,4,98,2025-01-04 16:59:25,1910.23,Entregue
3596,149,5,149,2024-05-02 20:37:49,2351.20,Aguardando Pagamento
3597,9,5,9,2025-04-11 00:36:56,138.16,Entregue
